,area,centroid,mean_intensity,perimeter,row,column,circularity
1,3227,"(67.00216919739697, 747.1158971180663)",0.6657916962880597,218.06601717798213,1,9,0.8527718312177813
2,3326,"(67.94467829224294, 838.0892964521948)",0.6691533137608621,222.65180361560903,1,10,0.843101134773731
3,3203,"(69.37402435216984, 1013.8195441773338)",0.6782611889588803,212.50966799187808,1,12,0.8912702639651041
4,3091,"(67.05467486250404, 1102.1145260433516)",0.6763468894513482,210.40916292848976,1,13,0.8773635179752827
5,3228,"(69.20724907063197, 1284.5167286245353)",0.6871990183929829,217.4802307403552,1,15,0.8576376138957945
6,2945,"(67.35891341256367, 2522.237691001698)",0.6842824328373114,209.40916292848976,1,29,0.843924901226454
7,3390,"(71.5070796460177, 483.1896755162242)",0.6665498293712766,224.40916292848976,1,6,0.8459182423320527
8,3183,"(71.84385799560164, 569.8790449261703)",0.6691578422132284,214.99494936611666,1,7,0.8653463921901391
9,3088,"(70.28821243523316, 927.776878238342)",0.6742837549527583,211.82337649086287,1,11,0.8648471981268648
10,3001,"(69.26991002999, 1189.2122625791403)",0.6811481140273503,207.40916292848976,1,14,0.8766373735874251
11,3022,"(71.69324950363998, 305.79682329583056)",0.6435499150024008,213.16652224137044,1,4,0.8357306390964871
12,3327,"(73.76134655846107, 664.4214006612564)",0.6688390294500727,225.82337649086284,1,8,0.8198320108233407
13,3412,"(73.01905041031652, 1367.8470105509964)",0.684333264372572,219.23759005323595,1,16,0.8920492810622891
14,2956,"(69.67286874154263, 2165.1613667117726)",0.6947093316352251,202.99494936611666,1,25,0.9014545365643968
15,2618,"(66.68640183346066, 2254.3365164247516)",0.6823933851615512,192.2670273047588,1,26,0.8899587616100503
16,3257,"(74.76788455634019, 2613.4175621737795)",0.6850656504542252,216.99494936611666,1,30,0.8692173197885106
17,2699,"(69.95035198221564, 1992.1155983697665)",0.6948354147142369,198.06601717798213,1,23,0.8645553673092086
18,2654,"(68.98342125094197, 2078.607385079126)",0.6955361496520235,191.68124086713192,1,24,0.9077192763221617
19,2874,"(71.70111343075853, 1457.5462769659011)",0.6923669955107999,203.58073580374355,1,17,0.8714114626688308
20,2945,"(73.43463497453311, 2698.8967741935485)",0.6822983454842039,206.89444430272832,1,31,0.864564712244223
21,2825,"(74.79964601769912, 394.8070796460177)",0.6580864133263925,202.40916292848976,1,5,0.8664988257438123
22,2874,"(72.15727209464161, 1548.3148921363952)",0.693859756846371,200.40916292848974,1,18,0.8992107281746021
23,2610,"(70.3360153256705, 1905.442528735632)",0.6930057846893546,189.92388155425118,1,22,0.9092665534283056
24,2727,"(72.17675100843418, 2790.717271727173)",0.6865405494797846,198.40916292848974,1,32,0.8705055658114584
25,2527,"(70.46933122279383, 2968.4214483577366)",0.6850687089240128,187.6812408671319,1,34,0.9015158644732174
26,3581,"(76.9488969561575, 4208.674671879363)",0.6243616910601157,234.86500705120545,1,48,0.8157884540998479
27,2895,"(76.00794473229706, 217.1609671848014)",0.6255978868231231,206.2731239591687,1,3,0.8550138313014758
28,2559,"(71.18796404845642, 1633.4493942946463)",0.6916840984146687,191.6812408671319,1,19,0.8752274408848575
29,2548,"(70.95054945054945, 1727.9050235478808)",0.6934881644965678,187.095454429505,1,20,0.9147087114199294
30,2801,"(73.38807568725456, 2430.4691181720814)",0.685122260257191,197.6812408671319,1,28,0.9007246658264798
31,2646,"(72.3416477702192, 2875.848828420257)",0.6862004060883612,192.8528137423857,1,33,0.8940210501266715
32,2712,"(72.36541297935104, 3057.0575221238937)",0.6878159523396379,194.75230867899737,1,35,0.8985335957871196
33,2610,"(71.90689655172413, 3233.1030651341)",0.6807722935917662,192.16652224137044,1,37,0.8881675674842759
34,3318,"(75.23417721518987, 38.34478601567209)",0.5986301693673249,222.96551211459376,1,1,0.8387081455785751
35,2641,"(72.5225293449451, 1816.4725482771678)",0.6965261227550468,192.40916292848976,1,21,0.896451430981884
36,2593,"(73.20825298881604, 3142.0358657925185)",0.6847560929500995,191.09545442950497,1,36,0.8923015912819204
37,2504,"(72.68690095846645, 3411.5994408945685)",0.6751754056255089,188.16652224137044,1,39,0.8887087827658279
38,2499,"(72.9451780712285, 3498.598639455782)",0.6760053040824172,186.75230867899737,1,40,0.9004179857346757
39,2371,"(72.74061577393505, 3848.3918177983974)",0.6596323219291934,183.09545442950497,1,44,0.8887636685370964
40,3174,"(78.53875236294896, 131.59640831758034)",0.6161261227868589,216.40916292848974,1,2,0.8516585212038752
41,2824,"(77.453611898017, 3318.118626062323)",0.6832916736099539,199.33809511662426,1,38,0.893087372361227
42,2317,"(73.81873111782477, 3583.0302114803626)",0.6629820508263728,179.09545442950497,1,41,0.9077510736326128
43,2263,"(72.29518338488732, 3761.769332744145)",0.6638056371465952,178.0243866176395,1,43,0.8972953596477055
44,2285,"(74.34442013129103, 3673.7387308533916)",0.6665328013043291,177.92388155425118,1,42,0.9070423805078216
45,2942,"(78.6301835486064, 2343.7474507138)",0.6885432079017875,203.23759005323595,1,27,0.8950441521618245
46,1830,"(73.41693989071038, 4029.277049180328)",0.6196657023465124,162.61017305526642,1,46,0.8696921092884716
47,2382,"(78.09613769941225, 4113.185138539043)",0.6120198877199915,190.82337649086284,1,47,0.8220315170704118
48,1553,"(73.97617514488087, 3934.7810688989052)",0.6329608726942161,149.12489168102783,1,45,0.8775685228346268
49,1693,"(157.21382161842882, 308.9279385705848)",0.6430608155843555,151.88225099390854,2,4,0.9222587239341341
50,1548,"(155.21447028423773, 1466.919896640827)",0.668954248366013,144.71067811865476,2,17,0.9289228866360827
51,1935,"(159.85994832041342, 1638.7622739018088)",0.682626538987688,163.4386001800126,2,19,0.9102937593914738
52,1534,"(157.75814863103, 656.857887874837)",0.653815476646982,147.53910524340094,2,8,0.8855659976974365
53,1914,"(160.78996865203763, 1279.2868338557994)",0.6755096604995184,162.36753236814712,2,15,0.9123330685691207
54,1884,"(159.89861995753716, 2257.56050955414)",0.6774530619041671,162.36753236814712,2,26,0.8980331772122379
55,2660,"(165.4451127819549, 41.62105263157895)",0.6103169688928203,202.8233764908628,2,1,0.8125600833381782
56,1925,"(161.35272727272726, 1365.7646753246754)",0.676960529666412,163.6812408671319,2,16,0.9029065017161217
57,1924,"(161.65540540540542, 1815.7073804573804)",0.6805185275773511,162.8528137423857,2,21,0.9116421537350117
58,2121,"(165.0952380952381, 130.26638378123528)",0.6149836832422738,176.09545442950497,2,2,0.8595165457345456
59,1803,"(161.59844703272324, 1013.7310038824182)",0.6715104455537066,158.0243866176395,2,12,0.9073134820182189
60,1896,"(162.34493670886076, 1989.4699367088608)",0.6809051046578969,162.0243866176395,2,23,0.9075852413648265
61,2133,"(164.497421472105, 3936.7669948429443)",0.6521221146686523,173.095454429505,2,45,0.8946010281993203
62,1850,"(162.59027027027028, 1189.281081081081)",0.676640169581346,160.61017305526642,2,14,0.9012296935352275
63,1902,"(163.86540483701367, 2167.1356466876973)",0.6801880373600544,162.8528137423857,2,25,0.9012179711039461
64,1929,"(163.7874546397097, 2702.203732503888)",0.6761463320424074,167.09545442950497,2,31,0.8681860836650492
65,2378,"(166.84861227922624, 4028.8233809924304)",0.6434159534293112,185.095454429505,2,46,0.8722283678869577
66,2451,"(166.7237862097103, 4209.557731538148)",0.6151342789257686,192.54520189781084,2,48,0.8307833302020105
67,1808,"(163.68805309734512, 745.7522123893805)",0.6691501821967725,158.61017305526642,2,9,0.9031215641801495
68,1620,"(162.70555555555555, 936.7604938271605)",0.6637860082304526,149.53910524340094,2,11,0.910364519202612
69,1964,"(164.7459266802444, 1552.5952138492871)",0.6815023361686834,165.4386001800126,2,18,0.9017323573457248
70,1893,"(164.42366613840466, 1729.9894347596407)",0.678820836311281,161.4386001800126,2,20,0.9127371167746923
71,1913,"(164.30580240460012, 2078.1923680083637)",0.6809138710371759,162.8528137423857,2,24,0.9064300624194789
72,1941,"(165.54662545079856, 2433.5440494590416)",0.6785930034043498,166.8528137423857,2,28,0.8761295526915982
73,1891,"(164.31940772078266, 2789.4003172924376)",0.6768552793936188,163.1959594928933,2,32,0.8922418482726346
74,1977,"(165.6747597369752, 1906.0495700556398)",0.6809921945510627,167.68124086713186,2,22,0.883583454697595
75,1787,"(165.1393396754337, 2616.388360380526)",0.6742903540823156,159.4386001800126,2,30,0.8833798140313516
76,1919,"(165.22303282959874, 2877.805627931214)",0.6766473551379906,162.02438661763952,2,33,0.9185949779425641
77,1959,"(165.30066360387954, 3323.04696273609)",0.6713108929125504,164.36753236814712,2,38,0.9111968917953179
78,1978,"(165.32305358948432, 3584.1056622851365)",0.6688316580423879,166.95331880577402,2,41,0.8917559956391943
