,area,centroid,mean_intensity,perimeter,row,column,circularity
1,3165,"(67.42969984202212, 1992.2189573459716)",0.6869646563206642,210.06601717798213,1,23,0.9013054053919178
2,3045,"(67.15139573070607, 3057.774055829228)",0.6817334749991951,209.23759005323595,1,35,0.8740126982698235
3,3423,"(70.11159801343851, 663.346479696173)",0.6817835518665545,221.23759005323592,1,8,0.8788179625489032
4,3509,"(71.42547734397264, 1193.1838130521517)",0.69337446007186,221.7228714274745,1,14,0.8969582807431015
5,3228,"(68.46747211895911, 1282.9854399008675)",0.6915287800374178,211.16652224137047,1,15,0.9096896533195583
6,3456,"(70.80873842592592, 3144.837962962963)",0.6788897966594044,220.06601717798213,1,36,0.8967628959169658
7,2808,"(66.11360398860398, 3236.7197293447293)",0.6760921177587844,199.48023074035524,1,37,0.8867623460139682
8,3097,"(68.7458831126897, 3498.702615434291)",0.6755848480819516,208.40916292848976,1,40,0.8960194784904926
9,3146,"(70.06993006993007, 1727.272409408773)",0.6926604589706193,208.99494936611666,1,20,0.9051009076488691
10,2823,"(67.84732554020546, 2168.178179241941)",0.6872052398713647,199.0304832720494,1,25,0.8955329032216109
11,3731,"(72.39962476547842, 393.9354060573573)",0.6708089614832801,234.7228714274745,1,5,0.8509896817955614
12,3065,"(71.83197389885808, 480.678955954323)",0.6740491955346576,210.23759005323592,1,6,0.8714041094017965
13,2859,"(67.7306750612102, 836.0454704442112)",0.6716773313032803,202.99494936611666,1,10,0.8718736535986503
14,3026,"(70.03469927296761, 1548.4001982815598)",0.6913468890530435,204.40916292848976,1,18,0.9100768521123066
15,3105,"(69.01449275362319, 2079.7951690821255)",0.6897742414195951,211.23759005323592,1,24,0.8744380766238075
16,3152,"(69.78267766497461, 2526.5723350253807)",0.683161640290634,208.99494936611666,1,29,0.9068271013697504
17,3076,"(69.35565669700911, 3587.8286736020805)",0.6718822509497948,207.82337649086284,1,41,0.8949677835679303
18,2820,"(68.4982269503546, 1820.0301418439717)",0.6792282019190655,197.58073580374355,1,21,0.9077573529955724
19,2564,"(65.73478939157566, 2258.431747269891)",0.6744853323544707,189.58073580374355,1,26,0.8964776688668998
20,3183,"(71.29783223374176, 2432.9698397737984)",0.6894433048117142,211.48023074035524,1,28,0.894348847105529
21,3036,"(70.4209486166008, 2615.220026350461)",0.6841238471673254,207.23759005323592,1,30,0.8883304820736827
22,3281,"(72.01462968607132, 2881.3102712587624)",0.6842163137732996,212.40916292848974,1,33,0.9138388126329163
23,2799,"(69.9081814933905, 3414.647374062165)",0.6716362286250691,197.09545442950497,1,39,0.9054397272792901
24,2575,"(68.45281553398058, 3678.42213592233)",0.6634426042261565,190.40916292848976,1,42,0.8925065453940942
25,3009,"(69.80591558657362, 3767.49617813227)",0.6560306010074353,206.65180361560903,1,43,0.8854288155390132
26,2874,"(71.51983298538622, 211.59498956158663)",0.6422380504045738,206.5512985522207,1,3,0.846526910356907
27,2903,"(69.9300723389597, 1013.8050292800551)",0.6777843069711522,202.99494936611666,1,12,0.885291786077958
28,3103,"(73.20431840154689, 2971.0934579439254)",0.6740106032745034,207.8233764908628,1,34,0.9028234825784422
29,3066,"(72.07729941291585, 3323.091976516634)",0.6753258380977963,207.82337649086284,1,38,0.8920582654158888
30,2972,"(72.01312247644684, 40.19246298788695)",0.6159224658907978,210.23759005323592,1,1,0.8449634626891156
31,2862,"(72.32634521313767, 570.7456324248777)",0.6779887916032941,203.8233764908628,1,7,0.8657081577318
32,2899,"(70.30424284235943, 1102.5046567781994)",0.676676879789515,198.75230867899737,1,13,0.9222182562147755
33,2389,"(67.14148179154458, 1368.796567601507)",0.6678928750235966,181.19595949289334,1,16,0.9143847948292394
34,2955,"(72.01590524534687, 1459.2656514382402)",0.6923499552105107,203.23759005323595,1,17,0.898999139917808
35,3081,"(72.51087309315157, 1634.4738721194417)",0.6928066390464007,207.23759005323595,1,19,0.9014974358593595
36,3089,"(72.55649077371318, 2790.953706701198)",0.6783691657303905,208.65180361560903,1,32,0.8916275641745051
37,3140,"(74.17070063694267, 4120.495859872612)",0.6193817909329338,216.89444430272832,1,47,0.8387695512797411
38,3442,"(74.98866937826845, 305.68564787914005)",0.6598432284011805,222.3086578651014,1,4,0.8752013452784154
39,3075,"(74.0149593495935, 2345.437723577236)",0.6911869918699186,208.3086578651014,1,27,0.8905131615540852
40,3048,"(72.71817585301837, 2701.3818897637793)",0.6763702331326232,205.8233764908628,1,31,0.904139472361538
41,3050,"(74.36065573770492, 3941.570819672131)",0.6495827708132432,205.33809511662426,1,45,0.9090141543094531
42,3001,"(73.98033988670443, 4032.219926691103)",0.6339507745784085,210.65180361560903,1,46,0.8498562948656
43,2722,"(71.72483468038207, 747.9504041146216)",0.6697828874385905,195.23759005323592,1,9,0.8973690947529197
44,2798,"(72.39885632594711, 926.1508220157256)",0.6751012628067667,197.3380951166243,1,11,0.9028918041401119
45,3109,"(75.01769057574784, 3854.135413316179)",0.6482911723711678,208.89444430272835,1,44,0.8953169499525616
46,2482,"(71.4709911361805, 1905.4407735697018)",0.6781469719233383,185.4386001800126,1,22,0.9070085074794495
47,3609,"(77.08257134940426, 4211.230534774176)",0.6141139525912888,236.79393923933998,1,48,0.8088268901193556
48,2239,"(77.23447967842787, 128.33809736489505)",0.6245137447565002,180.2670273047588,1,2,0.8658274759606518
49,3744,"(164.27644230769232, 37.87847222222222)",0.6167253226076755,238.00104602052653,2,1,0.830592437371731
50,1979,"(157.3087417887822, 2259.9959575543203)",0.6789049728026633,165.1959594928933,2,26,0.9112904450944723
51,2522,"(161.6919111816019, 128.09119746233148)",0.6286545070050225,188.75230867899734,2,2,0.8895500770911047
52,1997,"(159.38407611417125, 576.7416124186279)",0.6639351183638201,167.1959594928933,2,7,0.8977106407813453
53,1619,"(156.33909820877085, 1278.6547251389748)",0.6682193074882825,150.02438661763952,2,15,0.903926238933652
54,1623,"(155.5976586568084, 1465.8706099815156)",0.6699624273615793,148.71067811865476,2,17,0.9222402570286375
55,1851,"(158.93192868719612, 658.0351161534305)",0.671196279700427,160.78174593052023,2,8,0.8997933974548086
56,1907,"(159.29417933927635, 836.2270582066072)",0.6722107406150714,164.61017305526642,2,10,0.8843969050319408
57,1918,"(159.21689259645464, 931.59228362878)",0.6794352777607393,163.1959594928933,2,11,0.9049814198767389
