,area,centroid,mean_intensity,perimeter,row,column,circularity
1,3161,"(61.35716545397026, 2530.6248022777604)",0.6533660854408199,212.40916292848976,1,29,0.8804158752613982
2,3082,"(61.9315379623621, 3238.996430889033)",0.6422452952628164,208.65180361560903,1,37,0.8896070420154822
3,3561,"(66.94439764111205, 2971.022746419545)",0.6453386634069522,227.7228714274745,1,34,0.8629160265983257
4,3428,"(67.08197199533255, 3058.6283547257876)",0.6470176401949345,226.4802307403552,1,35,0.8398274771857992
5,2851,"(63.72465801473167, 2437.231497720098)",0.6526392528249462,205.1370849898476,1,28,0.8513707426766356
6,3239,"(66.59154059895029, 2792.083667798703)",0.6474002506220148,214.7523086789974,1,32,0.8825618068314237
7,3802,"(69.38558653340347, 41.24750131509732)",0.6036554548173819,245.35028842544403,1,1,0.7936862029930206
8,3053,"(66.45791025221094, 840.0327546675401)",0.6579153901980053,205.8233764908628,1,10,0.9056226407873279
9,3097,"(65.36777526638683, 2168.60865353568)",0.6631768884499231,209.48023074035524,1,25,0.8868802469513971
10,2856,"(64.90966386554622, 2617.635854341737)",0.6484937112099741,199.82337649086284,1,30,0.8988256983636155
11,2939,"(65.43722354542362, 663.5008506294658)",0.6557279053166011,202.65180361560903,1,8,0.8993080965048201
12,3229,"(69.43326107153918, 2703.0594611334777)",0.6509160245082859,213.58073580374355,1,31,0.8895159755061519
13,3036,"(67.23056653491436, 3144.542819499341)",0.6432586736934564,210.65180361560903,1,36,0.8597679810769616
14,3544,"(70.47121896162528, 3412.8022009029346)",0.6475977072544593,222.65180361560903,1,39,0.8983615218394777
15,3373,"(70.18410910168988, 3502.0130447672695)",0.6476912970939933,221.55129855222071,1,40,0.863530348879254
16,3092,"(66.82503234152652, 2258.0281371280726)",0.6576338685538899,210.8944443027283,1,26,0.8736129660671815
17,2917,"(67.76311278711005, 1017.9554336647241)",0.6643287825929138,204.89444430272832,1,12,0.8731441080527924
18,2447,"(66.25909276665304, 1368.883530854107)",0.6511053951617427,185.16652224137047,1,16,0.8968481027389065
19,2342,"(66.6135781383433, 218.11101622544834)",0.6258870414092196,184.16652224137047,1,3,0.867711554614972
20,2545,"(67.96424361493123, 307.07151277013753)",0.6396055318001463,191.40916292848976,1,4,0.8729154950461844
21,2706,"(67.13192904656319, 483.3566149297857)",0.6527962552352796,196.75230867899734,1,6,0.8784114380038796
22,2308,"(66.48960138648181, 1815.9354419410745)",0.6457929792367555,181.6812408671319,1,21,0.878669382767642
23,3226,"(70.93366398016119, 2879.4925604463733)",0.6464814071939998,212.75230867899734,1,33,0.8956238787271205
24,2668,"(67.76461769115443, 571.4977511244377)",0.6534541552753036,194.92388155425118,1,7,0.8824001785460752
25,2729,"(67.70062293880542, 927.6559179186515)",0.6575273568569971,196.89444430272832,1,11,0.8845990644431377
26,2574,"(68.16122766122766, 1908.2385392385393)",0.6532885415238356,193.58073580374355,1,22,0.8631656200091362
27,3026,"(69.98149372108394, 2347.29312623926)",0.6614400684265775,203.92388155425118,1,27,0.914413458844596
28,2434,"(68.33566146261299, 394.2193919474117)",0.641219971965779,184.19595949289334,1,5,0.9015093581270758
29,2833,"(69.8581009530533, 748.9142252029651)",0.6547109348504669,197.09545442950497,1,9,0.9164382805938651
30,2710,"(70.83468634686346, 1459.8125461254613)",0.6596773026553795,193.92388155425118,1,17,0.9055586100301704
31,2237,"(68.68797496647295, 1549.624050067054)",0.6419048620789398,178.50966799187808,1,18,0.8821701604653179
32,2647,"(68.65772572723839, 1728.8934642992067)",0.6533522967177049,190.75230867899737,1,20,0.9141641784745242
33,1643,"(63.795496043822276, 1994.7175897748023)",0.6265941069063048,150.95331880577405,1,23,0.9060707195667713
34,2808,"(70.62143874643874, 3588.547720797721)",0.6470364784090274,199.82337649086284,1,41,0.8837193841054035
35,2516,"(69.61883942766296, 1195.5373608903021)",0.6514994232987313,187.58073580374355,1,14,0.8985536871370091
36,1714,"(64.87514585764293, 1285.3512252042008)",0.6256480655272612,152.95331880577405,1,15,0.9206676258369396
37,2727,"(73.24092409240924, 132.2119545287862)",0.6166023138261538,200.65180361560903,1,2,0.8511554145763798
38,2382,"(70.91477749790093, 3678.009235936188)",0.628463476070529,185.23759005323595,1,42,0.8723552454634141
39,2936,"(74.90224795640327, 4215.554155313352)",0.593009029224769,215.85891039679558,1,48,0.7918190649577614
40,1909,"(69.06181246726035, 1633.5741225772656)",0.631446502121016,162.61017305526642,1,19,0.9072361948807062
