,area,centroid,mean_intensity,perimeter,row,column,circularity
1,2768,"(63.69544797687861, 843.8598265895954)",0.6680536665533265,200.26702730475878,1,10,0.8672754382898322
2,2728,"(63.16275659824047, 1104.9186217008798)",0.6754858835029612,198.65180361560903,1,13,0.86869876686613
3,2688,"(63.398809523809526, 1371.306175595238)",0.6726949112978524,196.99494936611666,1,16,0.8704201675278619
4,2697,"(64.97923618835743, 750.173155357805)",0.6696445578602224,198.2020561473032,1,9,0.862729203853422
5,2858,"(66.34639608117564, 1548.839398180546)",0.6727301417417912,203.4802307403552,1,18,0.8674164332141298
6,2925,"(67.37128205128205, 1731.3928205128204)",0.6746921401039048,203.58073580374355,1,20,0.8868749228623279
7,2532,"(65.87677725118483, 1015.6773301737757)",0.6704627822693058,190.50966799187808,1,12,0.8766768228446169
8,2896,"(67.45752762430939, 1637.3584254143645)",0.6730649442097281,204.16652224137044,1,19,0.8730504878310248
9,2665,"(66.79287054409005, 1286.4998123827393)",0.676066659309127,192.50966799187808,1,15,0.9036536088848274
10,2532,"(66.88783570300158, 1461.0829383886255)",0.6674023479850076,187.4386001800126,1,17,0.9056398016469211
11,3177,"(70.38401007239534, 1822.7022348127164)",0.6810469859961612,213.4802307403552,1,21,0.8760154218087747
12,2671,"(69.6491950580307, 668.2107824784725)",0.6724557887550378,197.92388155425118,1,8,0.8568155763864901
13,2471,"(66.39376770538243, 1907.1926345609065)",0.671899127923124,187.6812408671319,1,22,0.8815376735707637
14,2382,"(66.46431570109152, 932.5734676742234)",0.6645544195847944,185.3380951166243,1,11,0.8714093811314972
15,3313,"(70.18472683368549, 1995.6030787805614)",0.6737711806726916,216.65180361560903,1,23,0.8869654073188573
16,2548,"(67.20172684458399, 2169.5478806907377)",0.6721473204666482,187.68124086713186,1,25,0.9090076860616377
17,2901,"(69.98621165115478, 48.48879696656326)",0.6210556197660038,207.23759005323592,1,1,0.8488296207166512
18,2389,"(71.20385098367518, 1199.28714943491)",0.6738236525250535,182.61017305526642,1,14,0.900276839596185
19,4111,"(79.2877645341766, 4210.846022865483)",0.6090479392924768,256.69343417595167,1,48,0.7840212255355229
