,area,centroid,mean_intensity,perimeter,row,column,circularity
1,2377,"(54.08834665544804, 1991.896508203618)",0.6793717571168139,181.6812408671319,1,23,0.9049380948174544
2,2692,"(57.13372956909361, 837.8863298662704)",0.6792821140343209,195.3380951166243,1,10,0.8865658999994325
3,2517,"(57.24672228843862, 1817.337306317044)",0.6761021134715308,188.7523086789974,1,21,0.8877864964465937
4,2644,"(63.26323751891074, 395.74394856278366)",0.6746076948177153,203.33809511662426,1,5,0.803588685648366
5,2591,"(57.73446545735237, 1371.3581628714783)",0.6859945058687311,191.33809511662426,1,16,0.8893534313592896
6,2482,"(57.51047542304593, 1727.7949234488317)",0.6872762320077104,188.16652224137044,1,20,0.8809006385083007
7,2436,"(57.20238095238095, 1906.2947454844007)",0.6833800186741363,187.3380951166243,1,22,0.8722378892114082
8,2703,"(63.11801701812801, 218.8601553829079)",0.6233335509564537,200.3380951166243,1,3,0.8463087472163973
9,2547,"(59.8629760502552, 571.1016882606989)",0.6694812043388223,191.09545442950497,1,7,0.876472099111088
10,2550,"(59.33686274509804, 747.3921568627451)",0.6700176855055747,189.92388155425118,1,9,0.8883638740391492
11,2663,"(59.50619601952685, 1102.934660157717)",0.6830288705793995,193.09545442950497,1,13,0.8975051095285581
12,2565,"(59.08148148148148, 1546.9306042884991)",0.6876978939724038,191.3380951166243,1,18,0.880429004799914
13,2694,"(58.47624350408315, 2168.807720861173)",0.6809467662343334,194.50966799187808,1,25,0.8947981351145652
14,2491,"(58.4387796065837, 2526.0590124448013)",0.6748907832904338,187.09545442950497,1,29,0.8942462323967993
15,2754,"(62.400508351488746, 482.60275962236744)",0.6679297136429009,198.33809511662426,1,6,0.8797545552490402
16,2692,"(61.79940564635958, 662.3083209509658)",0.6743626722605833,195.3380951166243,1,8,0.8865658999994325
17,2656,"(59.60692771084337, 1285.5990210843374)",0.6836153437278525,193.58073580374355,1,15,0.890663514663662
18,2818,"(63.886089425124204, 1458.568488289567)",0.6874476405182371,200.40916292848976,1,17,0.8816895727195644
19,2434,"(60.02711585866886, 1633.4769926047659)",0.685758937921923,184.2670273047588,1,19,0.9008141068548746
20,2352,"(58.269557823129254, 2258.5284863945576)",0.673672802454315,180.26702730475878,1,26,0.9095248876549592
21,2462,"(59.30950446791227, 3234.3521527213647)",0.6637549577101352,187.23759005323592,1,37,0.8824941340282296
22,2849,"(60.31309231309231, 4120.81045981046)",0.6123373182196712,208.06601717798213,1,47,0.826989518817913
23,2518,"(60.746227164416204, 927.6671961874504)",0.677018797987821,191.58073580374355,1,11,0.8621084779500297
24,2551,"(60.8937671501372, 1014.6091728733829)",0.6793475838002783,189.09545442950497,1,12,0.8965162054016604
25,2391,"(58.96821413634463, 2080.6014219991634)",0.6900140231751422,181.3380951166243,1,24,0.9137162348119063
26,2283,"(59.3784494086728, 2431.653964082348)",0.6820815404567433,180.92388155425118,1,28,0.8764436168257262
27,2492,"(61.58105939004815, 3056.793338683788)",0.6657743996474994,187.58073580374355,1,35,0.8899824278002492
28,2410,"(61.44398340248963, 3586.018257261411)",0.6603531038971605,186.75230867899734,1,41,0.8683502783595713
29,2391,"(61.800501882057716, 3765.3776662484315)",0.6512575753848172,185.92388155425118,1,43,0.8691987336065811
30,2716,"(62.53460972017673, 128.60530191458025)",0.625383349215975,202.3086578651014,1,2,0.8338936979953827
