,area,centroid,mean_intensity,perimeter,row,column,circularity
1,2943,"(61.515800203873596, 744.9293238192321)",0.6560385894079004,212.65180361560903,1,9,0.8178280180587789
2,3128,"(65.58919437340154, 482.3430306905371)",0.6473195927987564,212.99494936611666,1,6,0.866439010421763
3,2935,"(65.2541737649063, 837.4316865417377)",0.6577425927781675,204.75230867899737,1,10,0.8797521865982166
4,2857,"(62.92334616730837, 2524.526076303815)",0.6668725593142403,201.58073580374355,1,29,0.8835315293359639
5,2989,"(66.52525928404148, 661.1157577785212)",0.6485715597714495,204.89444430272835,1,8,0.8946958309803894
6,2704,"(64.49889053254438, 2168.285872781065)",0.6808678500986194,195.82337649086284,1,25,0.8861096823325458
7,2667,"(64.15673040869892, 2433.8425196850394)",0.6645757515604668,194.75230867899737,1,28,0.8836242993968467
8,2783,"(64.39202299676607, 2615.222421846928)",0.6644628099173553,199.09545442950497,1,30,0.8822677020678438
9,2746,"(65.09031318281136, 2968.7592862345227)",0.6561529783071277,200.3380951166243,1,34,0.8597720384225774
10,2743,"(64.6095515858549, 3054.830113014947)",0.6549620066765314,196.65180361560903,1,35,0.8913326263418807
11,2776,"(65.75756484149856, 3232.55295389049)",0.6544979375035317,201.23759005323592,1,37,0.8614123825648965
12,2793,"(66.14393125671322, 305.4317937701396)",0.6374704267671981,201.23759005323592,1,4,0.8666876024869438
13,2569,"(65.12183729077462, 1013.3293110159595)",0.6695853273189385,194.75230867899737,1,12,0.8511551650358077
14,2161,"(63.12031466913466, 1368.1633503007868)",0.6617506419504405,176.16652224137044,1,16,0.8750197773767614
15,2754,"(65.75780682643428, 2701.4124909222946)",0.6610819200592365,196.92388155425118,1,31,0.892435884695569
16,2803,"(66.32929004637889, 2791.206921155904)",0.6594684966387554,199.58073580374355,1,32,0.8842920547009638
17,3221,"(70.95312014902204, 129.87022663769017)",0.591809875145339,226.2020561473032,1,2,0.7910564796758666
18,2634,"(65.51974183750949, 926.6499620349279)",0.6631068828442538,191.92388155425118,1,11,0.8986024489165151
19,2857,"(67.93454672733637, 1904.6657332866644)",0.6704166580878064,201.7228714274745,1,22,0.882286880563116
20,2874,"(67.20006958942241, 1994.1583159359777)",0.6791163507852689,200.65180361560903,1,23,0.8970372796085498
21,2804,"(68.00748930099857, 2344.735021398003)",0.6746538558362004,198.40916292848976,1,27,0.8950852975927133
22,2743,"(66.88443310244259, 3585.9329201604082)",0.6521212641089976,203.1370849898476,1,41,0.8353283855044344
23,2920,"(67.625, 217.26712328767124)",0.620788342734354,205.23759005323592,1,3,0.8711218409819774
24,2690,"(67.17657992565056, 571.532342007435)",0.6613484947882499,196.8528137423857,1,7,0.872326147456279
25,2262,"(65.54597701149426, 1284.0981432360743)",0.6668937778471247,176.8528137423857,1,15,0.9088213415508362
