,area,centroid,mean_intensity,perimeter,row,column,circularity
1,3618,"(66.16307352128247, 1991.4513543394141)",0.6857260538267269,229.1370849898476,1,23,0.8659397160490353
2,3262,"(66.89331698344574, 1368.4322501532802)",0.6753092653370362,215.99494936611666,1,16,0.8786312153654064
3,3219,"(66.4721963342653, 836.2820751786269)",0.6717918730089115,212.99494936611666,1,10,0.8916455161597361
4,3355,"(67.44739195230999, 1012.5734724292101)",0.6777604394962158,220.40916292848976,1,12,0.8678468633265126
5,3084,"(66.44844357976653, 1816.5415045395591)",0.6742376846977443,210.16652224137044,1,21,0.8773990461065972
6,3044,"(66.23160315374507, 1903.8616951379763)",0.6748769678699338,207.8233764908628,1,22,0.8856573254813982
7,3553,"(69.2752603433718, 1634.5333520968195)",0.6758066919421865,223.7228714274745,1,19,0.8920399444918298
8,3048,"(68.23326771653544, 745.8379265091863)",0.669870310328856,209.92388155425118,1,9,0.8691628007176695
9,3228,"(68.8723667905824, 1546.9275092936803)",0.6796280098160702,220.5512985522207,1,18,0.8339195431757263
10,3088,"(67.95012953367876, 1726.4154792746115)",0.6730100071116529,208.75230867899734,1,20,0.8904808437224463
11,3610,"(70.42243767313019, 3057.345429362881)",0.683013415892673,227.7228714274745,1,35,0.8747899062117258
12,3202,"(67.74640849469081, 4034.2726420986883)",0.6292403032418464,214.8944443027283,1,46,0.8713262862941578
13,3047,"(67.61896947817526, 661.6655726944535)",0.6680244792370509,206.06601717798213,1,8,0.9017155599206288
14,3093,"(68.37665696734562, 924.3288069835112)",0.6722466290104792,209.40916292848976,1,11,0.886336067739702
15,3055,"(68.75220949263502, 1101.8428805237315)",0.6761490324444017,210.40916292848976,1,13,0.8671451140130987
16,2930,"(68.19829351535836, 2255.5535836177473)",0.6925503580271699,202.99494936611666,1,26,0.8935256400993513
17,3265,"(69.77580398162328, 3235.0952526799388)",0.6755739723148064,214.40916292848976,1,37,0.8924961822163584
18,3995,"(72.83829787234042, 39.68060075093867)",0.6148361922991975,244.17261889578035,1,1,0.8420400048731608
19,2891,"(67.35662400553441, 479.81079211345553)",0.67357926221336,202.40916292848976,1,6,0.8867426921151722
20,3253,"(69.69074700276667, 1191.0255149093146)",0.6782710378956378,214.89444430272832,1,14,0.8852043751764193
21,3083,"(70.36360687641907, 1280.928316574765)",0.6766314959327876,207.58073580374355,1,15,0.8991026851069073
22,3158,"(69.9778340721976, 2877.8609879670676)",0.6841349079213698,210.65180361560903,1,33,0.8943172872994217
23,3281,"(71.46845473940871, 3854.85949405669)",0.6595896755532448,216.06601717798213,1,44,0.8831676677426262
24,3028,"(71.51981505944518, 216.66479524438574)",0.6347462895329863,212.2020561473032,1,3,0.845019166128831
25,3032,"(70.55408970976254, 303.5085751978892)",0.6516658906306586,208.99494936611666,1,4,0.8723032269521204
26,2842,"(69.08655876143561, 568.8634764250528)",0.6718646079121303,198.99494936611666,1,7,0.901882229833296
27,3124,"(70.46798975672215, 1457.7839308578746)",0.674498506188647,207.8233764908628,1,17,0.9089334706977293
28,2531,"(66.71276175424734, 2525.344527854603)",0.6869717464227887,187.92388155425118,1,29,0.9006126874224968
29,2829,"(69.00706963591375, 2078.8151290208552)",0.6754746012933276,200.06601717798213,1,24,0.8881701200795149
30,3074,"(70.63793103448276, 2789.274886141835)",0.6858879661168304,208.16652224137044,1,32,0.891439664024818
31,3365,"(72.10936106983655, 3144.6106983655277)",0.6793217376103488,217.48023074035524,1,36,0.8940367319576665
32,3383,"(73.19804906887379, 3942.0839491575525)",0.6489877298835585,223.37972567696687,1,45,0.8519701036655559
33,3473,"(72.07601497264612, 4121.7526634033975)",0.6128091778029957,229.37972567696687,1,47,0.8294774603516731
34,2938,"(71.17937372362151, 2968.9077603812116)",0.6807365287844205,199.92388155425118,1,34,0.9237028961137647
35,3139,"(71.95189550812361, 3413.645747053202)",0.6772245438474849,211.58073580374355,1,39,0.8811481494580079
36,2908,"(71.46182943603851, 391.2451856946355)",0.6630687488200232,200.99494936611666,1,5,0.9045529142063964
37,2513,"(69.33227218463988, 2166.617986470354)",0.6714433963000243,188.40916292848976,1,25,0.889607247668721
38,2636,"(69.7985584218513, 2613.80842185129)",0.6870005058168943,190.50966799187808,1,30,0.9126856654891036
39,2739,"(70.79627601314348, 3498.5264695144215)",0.6746472521100444,198.40916292848976,1,40,0.8743361733617836
40,2555,"(70.84148727984345, 3676.268493150685)",0.6649000422086644,190.75230867899734,1,42,0.882391188516211
41,3832,"(77.60490605427975, 130.13021920668058)",0.6257112448319619,235.1370849898476,1,2,0.8709497615508663
42,2923,"(74.57919945261717, 3321.689018132056)",0.6747982532048057,203.58073580374355,1,38,0.8862685126586612
43,2544,"(72.75628930817611, 3590.010220125786)",0.6706976815883586,190.75230867899737,1,41,0.8785922440646732
44,2457,"(73.16971916971917, 2344.7309727309726)",0.686903365334738,184.75230867899737,1,27,0.9045556118812507
45,2152,"(72.36152416356877, 2431.917750929368)",0.6696005539762373,173.09545442950497,1,28,0.9025698137294599
46,2182,"(70.71677360219982, 3767.7076076993585)",0.6355762836757068,173.4386001800126,1,43,0.9115344586545587
47,2362,"(72.95173581710415, 2699.682049110923)",0.680999817369793,180.2670273047588,1,31,0.9133919152385259
