,area,centroid,mean_intensity,perimeter,row,column,circularity
1,3702,"(68.1936790923825, 567.8765532144787)",0.6697333714685226,232.79393923933998,1,7,0.8584261516592148
2,3025,"(68.24495867768594, 664.3484297520661)",0.6730059957867445,207.82337649086284,1,8,0.8801292409925193
3,2691,"(67.87290969899665, 749.2010405053883)",0.6750388003584934,197.82337649086284,1,9,0.8641086276469042
4,2876,"(70.15438108484005, 482.7997218358832)",0.6629319043333606,205.58073580374355,1,6,0.8551334865028491
5,2970,"(69.63703703703703, 839.0575757575757)",0.6832600514953456,202.99494936611666,1,10,0.9057239423532675
6,2987,"(70.14462671576833, 1015.5825242718447)",0.6933955637829285,204.40916292848976,1,12,0.8983475073560673
7,2832,"(68.35063559322033, 3057.1101694915255)",0.6848302315276393,200.06601717798213,1,35,0.8891119759862801
8,3169,"(70.01830230356579, 1991.79646576207)",0.6969663220289694,209.82337649086284,1,23,0.9045328844338874
9,2751,"(68.83715012722647, 2258.083242457288)",0.6838126599240204,200.79393923933998,1,26,0.8574311448747529
10,2751,"(69.36277717193748, 2433.484187568157)",0.6958738711769695,194.75230867899737,1,28,0.9114549859920228
11,3447,"(74.70583115752828, 220.25036263417465)",0.6344522375239623,229.9655121145938,1,3,0.8190788799774213
12,3314,"(72.80325890162945, 303.5642727821364)",0.6425455879394607,218.06601717798213,1,4,0.8757625809283319
13,2682,"(71.05070842654736, 926.3937360178971)",0.687182524016318,198.89444430272832,1,11,0.8519680985223104
14,2885,"(71.03882149046794, 1728.4779896013865)",0.7024759574540388,203.58073580374355,1,20,0.8747467187889969
15,2861,"(70.08668297797973, 2168.716532680881)",0.6906333312772854,199.8233764908628,1,25,0.9003992727655129
16,2822,"(70.25584691708009, 2525.277108433735)",0.681906866219202,198.40916292848976,1,29,0.9008312089182012
17,2778,"(69.48488120950324, 2967.7703383729304)",0.6768842022050001,197.23759005323592,1,34,0.8973517838634792
18,3355,"(73.85782414307005, 397.2259314456036)",0.6617141521288098,219.7228714274745,1,5,0.873276667489175
19,2642,"(71.17903103709311, 1102.6907645722938)",0.6911742441109676,194.40916292848974,1,13,0.878434161320268
20,2903,"(72.10437478470547, 3236.107819497072)",0.6747786265729165,204.16652224137044,1,37,0.8751607618002296
21,2716,"(72.00478645066273, 3765.9583946980856)",0.6681119870628663,192.75230867899737,1,43,0.9186296371139181
22,2805,"(74.41532976827095, 4114.1326203208555)",0.6185383244206774,208.23759005323595,1,47,0.8128763187594794
23,1940,"(67.12886597938144, 1368.5623711340206)",0.6711319991914292,163.43860018001263,1,16,0.9126459396482991
24,2700,"(71.84370370370371, 2080.2544444444443)",0.684554829339143,193.09545442950497,1,24,0.9099751392140846
25,2576,"(70.82802795031056, 2615.788043478261)",0.6776123492875411,188.50966799187808,1,30,0.9109372584995208
26,2805,"(71.7982174688057, 2790.277005347594)",0.6802418650169515,198.16652224137044,1,32,0.8975985744591097
27,2772,"(71.71212121212122, 3413.6482683982686)",0.6709136179724415,200.16652224137044,1,39,0.869401134614352
28,2777,"(72.67158804465251, 3587.5221462009363)",0.6719382603599596,198.99494936611666,1,41,0.8812550852382348
29,2865,"(74.44467713787085, 3940.246422338569)",0.654348971700373,201.3380951166243,1,45,0.8881423503946059
30,2792,"(74.32879656160459, 4030.9244269340975)",0.6396384628349908,203.1370849898476,1,46,0.8502504018696249
