,area,centroid,mean_intensity,perimeter,row,column,circularity
1,3237,"(61.092678405931416, 2168.382452888477)",0.6752306359677019,215.9655121145938,1,25,0.8721350818391546
2,3090,"(60.3042071197411, 1991.3640776699028)",0.6748346976330984,211.55129855222071,1,23,0.867634779349425
3,3030,"(61.9016501650165, 835.2778877887789)",0.6648857826959167,207.48023074035524,1,10,0.884502465699351
4,3269,"(62.819516671765065, 1813.410523095748)",0.6837241106292624,217.4802307403552,1,21,0.8685307806150409
5,2785,"(60.325673249551166, 2081.387073608618)",0.6716668426796212,200.30865786510142,1,24,0.8722392415544133
6,3216,"(63.80814676616915, 662.6694651741293)",0.6633986928104577,216.06601717798213,1,8,0.8656712037367529
7,3045,"(62.18817733990148, 1726.1957307060754)",0.6679210534788628,209.48023074035524,1,20,0.8719891352815642
8,2890,"(62.865397923875435, 1547.80276816609)",0.6737770540742248,200.50966799187808,1,18,0.9033105261368936
9,2869,"(62.494597420704075, 1905.3973509933776)",0.6707495267190181,201.48023074035524,1,22,0.8881279404745266
10,2979,"(64.77576367908694, 481.0231621349446)",0.6616472167920543,210.06601717798213,1,6,0.8483376943641464
11,2568,"(62.95677570093458, 747.0732087227415)",0.660765988638446,192.3380951166243,1,9,0.8723168515254336
12,2844,"(66.42440225035162, 305.3101265822785)",0.6402388240809685,202.16652224137044,1,4,0.8744217985000032
13,2638,"(61.59059893858984, 1368.1455648218348)",0.6658401343858241,193.3380951166243,1,16,0.8868492121333249
14,2708,"(62.99187592319055, 2257.269940915805)",0.6699640860775625,194.16652224137044,1,26,0.90263011727711
15,2549,"(64.30639466457434, 3235.442918791683)",0.6684543727259441,190.2670273047588,1,37,0.884815320288907
16,2740,"(63.238321167883214, 3767.9901459854013)",0.6483240303420638,195.58073580374358,1,43,0.9001362990568531
17,2776,"(64.84582132564842, 924.639409221902)",0.6619059727637453,200.40916292848976,1,11,0.8685487061282863
18,2451,"(63.27213382292942, 1281.5067319461443)",0.6724410204718363,186.50966799187808,1,15,0.885422343797058
19,2812,"(64.71052631578948, 1459.0245376955904)",0.6676386913229019,198.50966799187808,1,17,0.8967303202208965
