,area,centroid,mean_intensity,perimeter,row,column,circularity
1,2832,"(63.13912429378531, 840.7454096045198)",0.685634762379528,204.3086578651014,1,10,0.8525690666933474
2,3366,"(70.38710635769459, 571.5139631610219)",0.6849521745715518,216.65180361560903,1,7,0.9011547120541122
3,2930,"(67.67986348122867, 1993.450170648464)",0.693752258582614,201.82337649086287,1,23,0.903929477515174
4,2934,"(70.45910020449898, 483.29311520109064)",0.6748746942539797,202.40916292848976,1,6,0.8999318777813612
5,3060,"(70.29444444444445, 663.5705882352942)",0.6810060233243624,210.06601717798213,1,8,0.871404278198821
6,2771,"(70.08697221219776, 748.7304222302417)",0.6830931001054338,200.40916292848976,1,9,0.8669843172483722
7,3131,"(70.45768125199616, 1819.5816033216224)",0.692128681558858,209.23759005323595,1,21,0.8986974575641435
8,3121,"(73.08138417173983, 41.62287728292214)",0.5987284115825119,223.85891039679558,1,1,0.782627062957138
9,2875,"(70.33078260869566, 1014.7853913043479)",0.6874693947144075,200.16652224137044,1,12,0.9017057222280889
10,2800,"(69.35964285714286, 1370.1342857142856)",0.6865756302521008,195.92388155425118,1,16,0.9166280495577783
11,2631,"(69.9144811858609, 2526.1527936145953)",0.690728195497127,191.23759005323592,1,29,0.9040328000817318
12,2628,"(69.94292237442923, 3236.9493911719937)",0.6821708896648461,191.92388155425118,1,37,0.8965555185089604
13,3041,"(72.71818480762907, 219.61591581716542)",0.6397482768181262,212.3086578651014,1,3,0.8477950458112057
14,2298,"(69.12228024369017, 2167.758050478677)",0.6706650284134542,180.50966799187808,1,25,0.8862555207103823
15,2760,"(72.72028985507247, 3677.4119565217393)",0.671429383347542,199.75230867899737,1,42,0.8692312495504088
16,2679,"(69.97349757372153, 307.60507652109)",0.6583814563526046,195.82337649086284,1,4,0.8779171002103884
17,2972,"(72.09118438761777, 927.5662853297442)",0.6840155173778798,202.16652224137044,1,11,0.9137769286715928
18,2643,"(71.70109723798714, 1104.1407491486946)",0.6777072993404702,194.99494936611666,1,13,0.8734947554327627
19,2762,"(71.81969587255612, 1282.781679942071)",0.6857789893654783,196.16652224137044,1,15,0.901952678956462
20,2630,"(71.03231939163499, 1635.3787072243347)",0.6900335495414895,193.92388155425118,1,19,0.8788262525385048
21,2428,"(70.3665568369028, 2433.735172981878)",0.6771650999773879,183.3380951166243,1,28,0.9077225343218092
22,2663,"(71.67630491926398, 3058.0803604956814)",0.6883980178627965,194.75230867899737,1,35,0.8822990286066
23,3014,"(73.91174518911745, 132.58261446582614)",0.6256684491978609,206.99494936611666,1,2,0.8839620373996445
24,2575,"(73.6252427184466, 396.41941747572815)",0.6753489434608795,192.78174593052023,1,5,0.8706734052174249
25,2490,"(71.39759036144578, 1907.250200803213)",0.6775478384124735,186.50966799187808,1,22,0.8995110714217357
26,2334,"(71.3076263924593, 2614.2686375321337)",0.6730564376564679,180.8528137423857,1,30,0.8967268542556235
27,2427,"(72.2641120725175, 1548.2735887927483)",0.6911526374043643,181.68124086713192,1,18,0.9239733934042746
28,2410,"(71.88174273858921, 1728.5867219917013)",0.6761044666829388,181.92388155425118,1,20,0.9150555919753516
29,1961,"(69.75522692503824, 2257.079551249363)",0.6648108708042115,165.19595949289334,1,26,0.9030018003184738
30,2581,"(73.12708252615265, 2788.814025571484)",0.689132499183323,190.16652224137044,1,32,0.8968705016346893
