,area,centroid,mean_intensity,perimeter,row,column,circularity
1,2813,"(66.6477070742979, 837.3163881976537)",0.6879209273471208,199.23759005323592,1,10,0.890506382096251
2,2863,"(69.50820817324485, 662.6681802305275)",0.6730976008985501,203.23759005323595,1,8,0.8710099957985397
3,2785,"(67.96804308797128, 746.5324955116697)",0.6806491357763931,200.40916292848976,1,9,0.8713646061121315
4,2533,"(68.22384524279511, 3234.0461902881957)",0.6824706037172072,190.99494936611666,1,37,0.8725720302048873
5,3917,"(75.7809548123564, 4207.043400561654)",0.6298097283335085,240.6223663640862,1,48,0.8501419534621036
6,3798,"(77.35545023696683, 40.06213796735124)",0.6136191390721639,245.27922061357856,1,1,0.7933106952268593
7,2474,"(69.49676637025061, 2791.470493128537)",0.6826097294212754,185.58073580374355,1,32,0.9027006905578688
8,2592,"(70.22646604938272, 3676.7858796296296)",0.6703612926652142,191.09545442950497,1,42,0.8919574718869023
9,2390,"(68.65648535564854, 3764.344769874477)",0.6613044548363278,181.4386001800126,1,43,0.9123225127589268
10,2766,"(71.7534345625452, 304.2603036876356)",0.6483447464307488,200.75230867899737,1,4,0.8624639337737291
11,2619,"(71.96067201221841, 1101.0431462390225)",0.6835867604009912,193.09545442950497,1,13,0.8826758850376619
12,2741,"(71.45567311200291, 1367.404596862459)",0.6899285361718566,196.16652224137044,1,16,0.8950949648876403
13,2655,"(71.44595103578155, 2166.447834274953)",0.6855034895314058,193.33809511662426,1,25,0.8925643131971109
14,2669,"(71.1090295991008, 3144.219557886849)",0.67424679875697,193.0243866176395,1,36,0.9001897752156787
15,2545,"(70.72927308447937, 3497.080550098232)",0.6789598983011672,189.82337649086284,1,40,0.8875611054008922
16,2359,"(69.95760915642221, 3587.3916913946587)",0.6708758280760375,183.58073580374355,1,41,0.8795967023401541
17,2969,"(73.76423038059953, 570.7611990569216)",0.6812381537323585,205.095454429505,1,7,0.8869680811228845
18,2765,"(72.44159132007233, 1634.5215189873418)",0.6895067900577952,196.40916292848976,1,19,0.9007027945250821
19,2612,"(69.97243491577335, 3056.7017611026035)",0.6728327778278234,192.7523086789974,1,35,0.8834538336309108
20,2524,"(71.78407290015848, 3411.8403328050713)",0.6779978869519282,187.4386001800126,1,39,0.9027783804726812
21,2865,"(74.48656195462478, 216.90506108202445)",0.6337323341203848,205.16652224137047,1,3,0.8553059567438142
22,3144,"(75.05756997455471, 480.83492366412213)",0.671014818140997,210.16652224137044,1,6,0.8944690664588657
23,2602,"(71.68293620292083, 924.4996156802459)",0.6822323702732438,190.16652224137044,1,11,0.9041677819656961
24,2572,"(71.79898911353033, 1816.50233281493)",0.6855944866282438,191.095454429505,1,21,0.8850750839865401
25,2529,"(70.1810992487149, 2432.0494266508504)",0.6806565409872926,190.16652224137044,1,28,0.8788010455769583
26,2742,"(72.60029175784099, 2523.896790663749)",0.6818051801318631,192.50966799187808,1,29,0.9297629251640513
27,2706,"(71.82779009608278, 2876.7849223946787)",0.6786241177919801,193.92388155425118,1,33,0.904221992155587
28,2513,"(72.56267409470752, 394.26024671707125)",0.6630759267495299,189.92388155425118,1,5,0.875473888415836
29,2570,"(73.4284046692607, 2256.1326848249028)",0.6818966964217594,189.33809511662426,1,26,0.9008800724763791
30,2930,"(74.85255972696245, 2344.592832764505)",0.6866398982801312,201.58073580374355,1,27,0.906106888678465
31,2638,"(72.43062926459439, 2969.0310841546625)",0.6757674411690378,192.75230867899734,1,34,0.8922477845016631
32,2452,"(72.59216965742252, 3850.3005709624795)",0.653737645139622,185.58073580374355,1,44,0.894673441086457
33,2515,"(73.77892644135189, 4117.176540755468)",0.6225844930417495,193.23759005323592,1,47,0.8463785107602566
34,2408,"(74.44476744186046, 1546.875830564784)",0.6813676633444077,185.6812408671319,1,18,0.8776680463704887
35,2633,"(73.33991644511964, 2613.5772882643373)",0.6788558492139735,194.16652224137044,1,30,0.8776311295386376
