,area,centroid,mean_intensity,perimeter,row,column,circularity
1,3332,"(61.133553421368546, 2527.2097839135654)",0.6760963208812937,223.6223663640862,1,29,0.8373063388430517
2,3207,"(60.09136264421578, 1993.2709697536638)",0.6783066453896807,210.40916292848976,1,23,0.9102894862978748
3,3049,"(59.2850114791735, 2169.114791734995)",0.6795246271680204,206.06601717798213,1,25,0.9023074309806357
4,3194,"(61.97871008140263, 1728.616155291171)",0.679828600193991,212.06601717798213,1,20,0.8924884735383565
5,3174,"(62.66540642722117, 3058.2028985507245)",0.6748718138799313,212.99494936611666,1,35,0.879180760575024
6,3141,"(62.258198026106335, 2433.8042024832857)",0.68025794208164,210.99494936611666,1,28,0.8866121554641141
7,3166,"(63.24131396083386, 2970.0641187618444)",0.6749606728351479,212.06601717798213,1,34,0.8846645294998235
8,3179,"(63.81503617489777, 1634.7920729789241)",0.6867469730893301,211.58073580374355,1,19,0.892376542569929
9,3201,"(64.18025616994689, 1906.9062792877226)",0.6788234069010297,210.99494936611666,1,22,0.90354839530106
10,2750,"(61.96909090909091, 2082.597818181818)",0.6768114081996435,194.50966799187808,1,24,0.9133982448274142
11,2843,"(61.88884980654238, 3236.893422441083)",0.6691743739352934,201.23759005323592,1,37,0.8822029551988475
12,3237,"(64.61847389558233, 44.19864071671301)",0.6293215092648119,217.7228714274745,1,1,0.8581129512776183
13,2948,"(64.32394843962008, 1813.503392130258)",0.6789674621544682,206.40916292848976,1,21,0.8695196441011187
14,2831,"(63.1681384669728, 2257.5980219003886)",0.6790477971478242,198.65180361560903,1,26,0.9014978771986856
15,2995,"(64.88046744574291, 2615.5262103505843)",0.6742806638515172,206.65180361560903,1,30,0.8813091733264689
16,3119,"(64.42834241744148, 2701.8044244950306)",0.6742470248759972,211.96551211459382,1,31,0.87235816311091
17,3303,"(66.14713896457765, 2791.648501362398)",0.6757766261212326,218.06601717798213,1,32,0.8728557045281473
18,2564,"(62.57293291731669, 837.7004680187207)",0.6735921201553944,189.92388155425118,1,10,0.8932411658966191
