,area,centroid,mean_intensity,perimeter,row,column,circularity
1,3138,"(43.70554493307839, 2790.0066921606117)",0.7014833976930478,209.48023074035524,1,32,0.8986213157679962
2,2913,"(42.835907998626844, 2969.2481977342945)",0.6980378694560557,202.16652224137044,1,34,0.8956366733581258
3,3066,"(44.906066536203525, 3412.5502283105025)",0.6843111673893302,208.30865786510142,1,39,0.8879067815690487
4,2729,"(42.903261267863684, 2523.4968853059727)",0.7083942261404379,193.58073580374355,1,29,0.915143347709764
5,2858,"(43.70503848845346, 2614.1651504548636)",0.705334870127197,200.16652224137044,1,30,0.8963738970879576
6,3069,"(45.50928641251222, 3057.8022157054415)",0.697344092410506,209.58073580374355,1,35,0.8780192364502964
7,3086,"(46.132858068697345, 3145.50518470512)",0.6923576429923881,211.48023074035524,1,36,0.867094106870142
8,3752,"(50.046108742004265, 3590.693496801706)",0.6904103432417743,228.5512985522207,1,41,0.9026207381629743
9,2662,"(43.93651389932381, 395.0593538692712)",0.6908486910917635,194.99494936611666,1,5,0.8797741350594074
10,2488,"(41.369774919614144, 2257.2230707395497)",0.7071511884496563,185.09545442950497,1,26,0.9125753487395927
11,3084,"(47.45525291828794, 2878.6598573281453)",0.7029551639073269,208.16652224137044,1,33,0.8943395978700516
12,2561,"(44.44123389301054, 218.82194455290903)",0.6703723269862416,188.50966799187808,1,3,0.9056328878172644
13,2620,"(43.417175572519085, 306.1786259541985)",0.6807588684328693,191.58073580374355,1,4,0.8970310612506266
14,3333,"(49.58505850585058, 2700.265526552655)",0.7108263767553226,217.7228714274745,1,31,0.883562084216343
15,3154,"(48.60462904248573, 3322.6851616994295)",0.6880226789510985,210.06601717798213,1,38,0.898172906352641
16,3366,"(49.540701128936426, 3767.1470588235293)",0.6801195344447939,218.06601717798213,1,43,0.8895041784564772
17,3883,"(53.160958022147824, 4032.7877929436004)",0.6406164629127468,237.5512985522207,1,46,0.8646939830974645
18,2367,"(43.63033375580904, 2433.5340092944657)",0.7063959508602765,180.2670273047588,1,28,0.9153254290303093
19,3541,"(51.53770121434623, 3676.9245975713075)",0.6881129181409927,220.8944443027283,1,42,0.911939872302064
20,3526,"(53.12535450935905, 3854.2436188315373)",0.6740994072047424,226.55129855222071,1,44,0.8632946715218016
21,2712,"(47.9679203539823, 2345.3849557522126)",0.7148808490948001,196.99494936611666,1,27,0.8781917761665035
22,3531,"(52.91702067403002, 3942.474653072784)",0.6613712718165715,223.48023074035524,1,45,0.8884425693306517
23,2125,"(45.62964705882353, 131.27811764705882)",0.6377024221453287,173.09545442950497,1,2,0.8912457500813673
24,3912,"(58.66002044989775, 4119.131390593047)",0.6348921368138256,237.1370849898476,1,47,0.8741978944807764
25,2080,"(130.57067307692307, 36.82644230769231)",0.6390214932126697,170.0243866176395,2,1,0.9041713995917332
26,1682,"(129.5909631391201, 129.84066587395958)",0.6402625259378425,153.1959594928933,2,2,0.9006192665924045
27,1500,"(128.07666666666665, 1462.7093333333332)",0.6822457516339869,143.53910524340094,2,17,0.9148726690437045
28,1710,"(131.3187134502924, 309.7473684210526)",0.6771746359362458,153.88225099390857,2,4,0.9074629722784338
29,1633,"(131.93937538273116, 576.1898346601347)",0.6882461006447895,150.12489168102786,2,7,0.9105224004009854
30,1569,"(132.04142766093054, 744.8559592096877)",0.6890988390257313,149.19595949289334,2,9,0.8857653434722668
31,1614,"(130.9188351920694, 1017.6815365551425)",0.6928226061180358,148.95331880577402,2,12,0.9141406597221452
32,1696,"(131.51474056603774, 1636.09375)",0.692062060673326,152.12489168102783,2,19,0.9209480824015691
33,1701,"(133.0517342739565, 2257.607289829512)",0.6970432617491441,154.0243866176395,2,26,0.9010215987292691
34,1530,"(132.81764705882352, 658.8509803921569)",0.6868409586056645,145.53910524340094,2,8,0.9076990765834336
35,1464,"(131.66120218579235, 932.0997267759562)",0.6888112075431266,140.95331880577402,2,11,0.9259772755926605
36,1472,"(131.41372282608697, 1190.734375)",0.6868446291560102,142.95331880577402,2,14,0.9051679939465578
37,1561,"(132.5893657911595, 1280.0153747597694)",0.6890078004295889,146.12489168102786,2,15,0.9186802133974072
38,1778,"(134.21653543307087, 2168.4178852643417)",0.7000374953130858,157.19595949289334,2,25,0.9041882579343532
39,1639,"(134.47223917022575, 1370.1189749847467)",0.676158346193877,149.53910524340094,2,16,0.9210416339340008
40,1704,"(134.67781690140845, 1549.6473004694835)",0.6894711405689037,156.0243866176395,2,18,0.879618767039444
41,1561,"(133.42152466367713, 1819.0301089045483)",0.6920676790895731,145.53910524340094,2,21,0.9260903650632288
