,area,centroid,mean_intensity,perimeter,row,column,circularity
1,3081,"(67.89094449853944, 2434.937682570594)",0.6763044847929434,211.1370849898476,1,28,0.8685053934378786
2,3014,"(67.5444591904446, 2525.1393497013937)",0.6729159347879828,207.48023074035524,1,29,0.8798318256164502
3,3541,"(69.6111268003389, 2879.9231855408075)",0.6740601691114175,225.9655121145938,1,33,0.8714680517214788
4,3241,"(70.11076828139463, 2968.6285097192226)",0.6675814170160506,216.40916292848976,1,34,0.8696361900509638
5,3405,"(70.85638766519824, 3591.1797356828192)",0.6620080043764935,221.1370849898476,1,41,0.874991470195252
6,3004,"(69.52430093209054, 3676.318908122503)",0.6560285632228923,209.82337649086284,1,42,0.8574366629344896
7,3167,"(70.19261130407325, 2615.246921376697)",0.6726598438554454,211.92388155425118,1,30,0.8861314035725818
8,3319,"(71.94727327508285, 3413.78547755348)",0.6621673194737372,219.23759005323595,1,39,0.86773492492548
9,3456,"(70.81510416666667, 3499.218171296296)",0.6653719589687727,221.23759005323592,1,40,0.887290353073038
10,2291,"(65.24574421649935, 839.9122653862942)",0.6726851019761899,181.3380951166243,1,10,0.8755014194705468
11,3237,"(70.67902378745752, 3146.4368242199566)",0.6696311641740416,213.48023074035524,1,36,0.8925596224095066
12,3501,"(73.91973721793774, 3768.0094258783206)",0.656009767517404,224.89444430272832,1,43,0.8698503066475629
13,4220,"(75.26990521327014, 4207.437203791469)",0.6232097388718519,254.10764773832474,1,48,0.821271672024679
14,2365,"(67.76532769556026, 2168.1653276955603)",0.6756257513576256,181.33809511662426,1,25,0.9037803828231533
15,2895,"(70.3440414507772, 2791.5461139896374)",0.670948559043652,200.75230867899737,1,32,0.9026873059562348
16,2991,"(70.08893346706787, 3057.6536275493145)",0.6716633560813159,207.1370849898476,1,35,0.8760130111804199
17,3122,"(70.58263933376041, 3237.0781550288275)",0.6670510356609011,212.65180361560903,1,37,0.8675701910905566
18,2825,"(70.52849557522124, 1104.2435398230089)",0.6876793336803747,200.06601717798213,1,13,0.8869143122038281
19,2925,"(72.22700854700855, 2700.9189743589745)",0.6672927769398358,203.3380951166243,1,31,0.888992778185125
20,3246,"(74.37523105360444, 45.47535428219347)",0.6304386696144878,218.06601717798213,1,1,0.8577927995453727
21,2142,"(68.60410830999066, 1993.173669467787)",0.675275077351202,171.4386001800126,1,23,0.9158241816671918
22,2132,"(68.36585365853658, 667.4258911819887)",0.6728874664312253,172.6101730552664,1,8,0.8992165437617671
23,2785,"(73.19317773788151, 2345.177737881508)",0.6902340972295561,196.16652224137047,1,27,0.9094635086508858
